year,city,home_appreciation
2004,AUBURN,1.0756176575602958
2005,AUBURN,1.1709557059962579
2006,AUBURN,1.1733996485310314
2007,AUBURN,1.0717277490641304
2008,AUBURN,0.8879358426133326
2009,AUBURN,0.895107401486609
2010,AUBURN,0.8948118451271482
2011,AUBURN,0.9681593900430027
2012,AUBURN,1.0090321411127523
2013,AUBURN,1.1139579095440058
2014,AUBURN,1.07734339785038
2015,AUBURN,1.113795128471062
2016,AUBURN,1.0687902694736071
2017,AUBURN,1.1069392347657836
2018,AUBURN,1.037744384320467
2019,AUBURN,1.0577345856709874
2020,AUBURN,1.1025294727012116
2021,AUBURN,1.21959339088688
2022,AUBURN,1.112838813213205
2023,AUBURN,0.9650195298100886
2000,BEAUX ARTS,0.956476437659033
2001,BEAUX ARTS,0.991366637151351
2002,BEAUX ARTS,0.8757100049197192
2003,BEAUX ARTS,1.5051072522982636
2004,BEAUX ARTS,0.6725483542585681
2005,BEAUX ARTS,2.075344762865792
2006,BEAUX ARTS,1.0953236145715515
2007,BEAUX ARTS,1.1578618207795395
2008,BEAUX ARTS,1.1562939267570762
2009,BEAUX ARTS,0.4796087533156499
2010,BEAUX ARTS,1.0715520221223642
2011,BEAUX ARTS,1.2967741935483872
2012,BEAUX ARTS,0.8905472636815921
2013,BEAUX ARTS,1.4338919888268158
2014,BEAUX ARTS,0.8406233788068139
2015,BEAUX ARTS,1.228216536892844
2016,BEAUX ARTS,1.2762264150943397
2017,BEAUX ARTS,1.0397693672383206
2018,BEAUX ARTS,1.7353903028579554
2019,BEAUX ARTS,0.6484227775501844
2020,BEAUX ARTS,1.3447055850391711
2021,BEAUX ARTS,0.9685679383574516
2022,BEAUX ARTS,0.7518796992481203
2023,BEAUX ARTS,1.5874752670967742
2000,BELLEVUE,1.107822642048263
2001,BELLEVUE,0.9837947186543062
2002,BELLEVUE,1.063361082070519
2003,BELLEVUE,1.0412558395921976
2004,BELLEVUE,1.0920749722597867
2005,BELLEVUE,1.2313159171707995
2006,BELLEVUE,1.1431411871306267
2007,BELLEVUE,1.1544136214575904
2008,BELLEVUE,0.9427616060417519
2009,BELLEVUE,0.8713690605333487
2010,BELLEVUE,1.0678018444708095
2011,BELLEVUE,0.8976109517141257
2012,BELLEVUE,1.0439150694426096
2013,BELLEVUE,1.127121544324712
2014,BELLEVUE,1.1287339656398145
2015,BELLEVUE,1.0880081842793465
2016,BELLEVUE,1.1177304163828214
2017,BELLEVUE,1.1711681943513752
2018,BELLEVUE,1.1231605737281884
2019,BELLEVUE,0.9663756497790249
2020,BELLEVUE,1.0900120130324598
2021,BELLEVUE,1.283418586972296
2022,BELLEVUE,1.128988563960693
2023,BELLEVUE,0.9439364069223248
2000,BLACK DIAMOND,1.1404046653233872
2001,BLACK DIAMOND,0.9515955871663413
2002,BLACK DIAMOND,1.0700001776120798
2003,BLACK DIAMOND,1.0990529210694775
2004,BLACK DIAMOND,1.0300847254683823
2005,BLACK DIAMOND,1.135405031512827
2006,BLACK DIAMOND,1.2067470903108704
2007,BLACK DIAMOND,0.981577792220973
2008,BLACK DIAMOND,1.0895586559465837
2009,BLACK DIAMOND,0.8911703785657029
2010,BLACK DIAMOND,0.8212749982842633
2011,BLACK DIAMOND,0.9443093131512705
2012,BLACK DIAMOND,1.0680784401288215
2013,BLACK DIAMOND,1.0538937370746255
2014,BLACK DIAMOND,1.1547874296946141
2015,BLACK DIAMOND,1.1729523704852514
2016,BLACK DIAMOND,0.9686425278353893
2017,BLACK DIAMOND,1.060340739483071
2018,BLACK DIAMOND,1.0948502680756746
2019,BLACK DIAMOND,1.0910617030028456
2020,BLACK DIAMOND,1.0718210117410363
2021,BLACK DIAMOND,1.2873988321339012
2022,BLACK DIAMOND,1.1744468358639795
2023,BLACK DIAMOND,1.0469599040762894
2000,BOTHELL,1.1394076957339014
2001,BOTHELL,0.9830712658872998
2002,BOTHELL,1.0487864925260642
2003,BOTHELL,1.053904971135888
2004,BOTHELL,1.1032014759741047
2005,BOTHELL,1.1569735126959184
2006,BOTHELL,1.1897450772384432
2007,BOTHELL,1.0406908813214921
2008,BOTHELL,0.9648221001639707
2009,BOTHELL,0.9786660756225629
2010,BOTHELL,0.8824032243941179
2011,BOTHELL,0.9980238710147673
2012,BOTHELL,1.0027848760135656
2013,BOTHELL,1.1523058027593085
2014,BOTHELL,1.1036237216158946
2015,BOTHELL,1.0253750359371898
2016,BOTHELL,1.1792138114808313
2017,BOTHELL,1.196356944505498
2018,BOTHELL,1.0623295795127488
2019,BOTHELL,1.0280970392740403
2020,BOTHELL,0.9970225002223616
2021,BOTHELL,1.2292635043807991
2022,BOTHELL,1.2152246919461096
2023,BOTHELL,0.9304503209653281
2000,BURIEN,1.0731601337673287
2001,BURIEN,1.0467609765821888
2002,BURIEN,1.0237444568791423
2003,BURIEN,1.0767428046506933
2004,BURIEN,1.1289749498388328
2005,BURIEN,1.153435401858066
2006,BURIEN,1.092861825538999
2007,BURIEN,1.17449775338285
2008,BURIEN,0.8811757172735061
2009,BURIEN,0.931733065833883
2010,BURIEN,0.8625657948028826
2011,BURIEN,1.0081724468953126
2012,BURIEN,1.057662095643133
2013,BURIEN,1.058202409532808
2014,BURIEN,1.0702870318030508
2015,BURIEN,1.0524451537167743
2016,BURIEN,1.1239709162328702
2017,BURIEN,1.1646530414740344
2018,BURIEN,1.095935475907882
2019,BURIEN,1.043716357620719
2020,BURIEN,1.05965433928632
2021,BURIEN,1.2074447536285977
2022,BURIEN,1.048575284905391
2023,BURIEN,1.0162988119107779
2000,CARNATION,0.930114105091328
2001,CARNATION,1.0967440075615456
2002,CARNATION,0.9998680335645127
2003,CARNATION,0.9578509767491271
2004,CARNATION,1.2535077873764657
2005,CARNATION,1.0004062848767632
2006,CARNATION,1.1243116274815534
2007,CARNATION,1.0624394616469912
2008,CARNATION,0.9910480753063723
2009,CARNATION,0.9865915820238639
2010,CARNATION,0.8922199659373583
2011,CARNATION,0.7439019954444053
2012,CARNATION,1.2985657497796337
2013,CARNATION,1.0909987578662323
2014,CARNATION,1.0455690044487416
2015,CARNATION,1.227036454484933
2016,CARNATION,1.263502770370805
2017,CARNATION,1.1240086107640213
2018,CARNATION,1.056588373228161
2019,CARNATION,0.8923279463382499
2020,CARNATION,1.2269129506593417
2021,CARNATION,1.1637510544865817
2022,CARNATION,1.1600864007810643
2023,CARNATION,1.0210875438266023
2000,CLYDE HILL,1.0035925149470846
2001,CLYDE HILL,1.1619455001100214
2002,CLYDE HILL,0.9012031172424558
2003,CLYDE HILL,1.1830661274788645
2004,CLYDE HILL,1.155102164321977
2005,CLYDE HILL,1.2579655301817443
2006,CLYDE HILL,1.1123229461840887
2007,CLYDE HILL,1.1680679467795358
2008,CLYDE HILL,1.2237380267621885
2009,CLYDE HILL,0.8165489556939112
2010,CLYDE HILL,0.6932279717169788
2011,CLYDE HILL,1.1780810423713637
2012,CLYDE HILL,1.0924864208706886
2013,CLYDE HILL,1.2288803872001506
2014,CLYDE HILL,0.9365445283507619
2015,CLYDE HILL,1.3454837852594272
2016,CLYDE HILL,0.9500401404205139
2017,CLYDE HILL,1.3859781112889729
2018,CLYDE HILL,1.0270378825611945
2019,CLYDE HILL,0.9769493937008966
2020,CLYDE HILL,1.0611300586207106
2021,CLYDE HILL,1.332648717056838
2022,CLYDE HILL,1.116778526835852
2023,CLYDE HILL,0.9163076487703774
2000,COVINGTON,1.1061328287727026
2001,COVINGTON,1.0729770737046016
2002,COVINGTON,1.087277846861382
2003,COVINGTON,1.072717937145455
2004,COVINGTON,1.0591238087308108
2005,COVINGTON,1.1313837614265485
2006,COVINGTON,1.0896356194353787
2007,COVINGTON,1.0881940056491803
2008,COVINGTON,0.9639762424730746
2009,COVINGTON,0.802558220744232
2010,COVINGTON,0.981506759207196
2011,COVINGTON,0.9273960806632702
2012,COVINGTON,0.9945773834669794
2013,COVINGTON,1.1162931514151184
2014,COVINGTON,1.0090332610644526
2015,COVINGTON,1.1023084399068248
2016,COVINGTON,1.1385914696048731
2017,COVINGTON,1.1451321799972949
2018,COVINGTON,1.1059977119119546
2019,COVINGTON,1.0030106984287979
2020,COVINGTON,1.1105895013270943
2021,COVINGTON,1.1956258478976867
2022,COVINGTON,1.1764434486719482
2023,COVINGTON,0.9698549113519671
2000,DES MOINES,1.1594658330748056
2001,DES MOINES,0.9596901393845921
2002,DES MOINES,1.094523398322693
2003,DES MOINES,1.0283325742634226
2004,DES MOINES,1.0804485104809471
2005,DES MOINES,1.1930969334189032
2006,DES MOINES,1.1382850653098784
2007,DES MOINES,1.11756547306896
2008,DES MOINES,0.8222446711029934
2009,DES MOINES,0.9676295742616466
2010,DES MOINES,1.0112318856373974
2011,DES MOINES,0.8477354771239148
2012,DES MOINES,0.8898261093100828
2013,DES MOINES,1.223847636133947
2014,DES MOINES,1.065236508942156
2015,DES MOINES,1.1277390303049424
2016,DES MOINES,1.070629031065949
2017,DES MOINES,1.2275419623012453
2018,DES MOINES,1.0467161206520461
2019,DES MOINES,1.040774225637793
2020,DES MOINES,1.108261045915669
2021,DES MOINES,1.1402999830805842
2022,DES MOINES,1.0770768357416136
2023,DES MOINES,1.004634104320618
2000,DUVALL,1.0378354537834287
2001,DUVALL,0.9425913390870131
2002,DUVALL,1.110837311184302
2003,DUVALL,1.1049618589784866
2004,DUVALL,0.9978184971902421
2005,DUVALL,1.1317639031237192
2006,DUVALL,1.1940298756041836
2007,DUVALL,1.0970432987749215
2008,DUVALL,0.9231611773252454
2009,DUVALL,0.8552359209166235
2010,DUVALL,0.9808680908924083
2011,DUVALL,0.8924919438277813
2012,DUVALL,1.0069195602813639
2013,DUVALL,1.1577191491574181
2014,DUVALL,1.06991269098209
2015,DUVALL,1.1090152169351541
2016,DUVALL,1.096958583848958
2017,DUVALL,1.1134198899823002
2018,DUVALL,1.1804918706086425
2019,DUVALL,0.9772930887821982
2020,DUVALL,1.0962014130926803
2021,DUVALL,1.1880489026273704
2022,DUVALL,1.1678154161942649
2023,DUVALL,0.9119184414070697
2000,ENUMCLAW,1.0153169981894525
2001,ENUMCLAW,1.0856258891273352
2002,ENUMCLAW,1.0252075226313455
2003,ENUMCLAW,1.0681196731423228
2004,ENUMCLAW,1.0793689210981838
2005,ENUMCLAW,1.2167986261762456
2006,ENUMCLAW,1.0792452785380264
2007,ENUMCLAW,1.0869475655517113
2008,ENUMCLAW,1.0119494696386133
2009,ENUMCLAW,0.8572806549080562
2010,ENUMCLAW,0.9132412051449823
2011,ENUMCLAW,0.9427216373870841
2012,ENUMCLAW,1.0498211742865202
2013,ENUMCLAW,1.0246870260561445
2014,ENUMCLAW,1.0534931269214511
2015,ENUMCLAW,1.0781597860038292
2016,ENUMCLAW,1.066891158808744
2017,ENUMCLAW,1.1315347660579533
2018,ENUMCLAW,1.1066785038487836
2019,ENUMCLAW,1.1102524934421723
2020,ENUMCLAW,1.108645815277085
2021,ENUMCLAW,1.1478102957663265
2022,ENUMCLAW,1.1347222455224073
2023,ENUMCLAW,1.0207352126366551
2000,FEDERAL WAY,1.083408965074526
2001,FEDERAL WAY,1.045602236030513
2002,FEDERAL WAY,1.0582591522332574
2003,FEDERAL WAY,1.04742700275668
2004,FEDERAL WAY,1.0860552202871194
2005,FEDERAL WAY,1.1678476891025145
2006,FEDERAL WAY,1.135189259187602
2007,FEDERAL WAY,1.0751878651405185
2008,FEDERAL WAY,0.9251649961933401
2009,FEDERAL WAY,0.8562170800894318
2010,FEDERAL WAY,0.9764644937372446
2011,FEDERAL WAY,0.916715603850749
2012,FEDERAL WAY,1.0248570584351167
2013,FEDERAL WAY,1.045302605342712
2014,FEDERAL WAY,1.053035907261801
2015,FEDERAL WAY,1.0679260919907951
2016,FEDERAL WAY,1.0863742912039573
2017,FEDERAL WAY,1.1308904974187692
2018,FEDERAL WAY,1.0779620431092005
2019,FEDERAL WAY,1.0705029519132623
2020,FEDERAL WAY,1.105710472121631
2021,FEDERAL WAY,1.1947695244638585
2022,FEDERAL WAY,1.0920413757180654
2023,FEDERAL WAY,0.9883012611995315
2000,HUNTS POINT,0.8374339737920481
2001,HUNTS POINT,1.3868594655813131
2002,HUNTS POINT,0.3236723805840446
2003,HUNTS POINT,2.9648807781083795
2004,HUNTS POINT,0.3483619015532776
2005,HUNTS POINT,3.4397146412213737
2006,HUNTS POINT,1.0624229972849382
2007,HUNTS POINT,0.3926773686136585
2008,HUNTS POINT,2.559123528474089
2010,HUNTS POINT,1.3906179228408682
2011,HUNTS POINT,1.3112641255605382
2012,HUNTS POINT,1.074381393734888
2013,HUNTS POINT,1.0981598814982143
2014,HUNTS POINT,0.4743574879227053
2015,HUNTS POINT,1.505740716147955
2016,HUNTS POINT,0.8818746994606603
2017,HUNTS POINT,1.2236132812929612
2018,HUNTS POINT,1.5532951280253242
2019,HUNTS POINT,0.5224214860086749
2020,HUNTS POINT,1.4305990035917042
2021,HUNTS POINT,2.3826839829925084
2022,HUNTS POINT,0.5370461489955656
2023,HUNTS POINT,1.1194374126582278
2000,ISSAQUAH,0.9851058757796735
2001,ISSAQUAH,1.058861798256439
2002,ISSAQUAH,1.0984912350005822
2003,ISSAQUAH,1.0093279428740116
2004,ISSAQUAH,1.0880806719262754
2005,ISSAQUAH,1.0546028850036746
2006,ISSAQUAH,1.2537101898080312
2007,ISSAQUAH,1.163137870067925
2008,ISSAQUAH,0.9041597762146292
2009,ISSAQUAH,0.8877530523890105
2010,ISSAQUAH,0.9889437096469088
2011,ISSAQUAH,0.9323041946991976
2012,ISSAQUAH,0.9850248010191819
2013,ISSAQUAH,1.104280644995231
2014,ISSAQUAH,1.1218802832691341
2015,ISSAQUAH,1.0957205032121748
2016,ISSAQUAH,1.1488502506203206
2017,ISSAQUAH,1.1403151524364383
2018,ISSAQUAH,1.0965250521821013
2019,ISSAQUAH,0.959990133616036
2020,ISSAQUAH,1.1172348746915455
2021,ISSAQUAH,1.2980728624983549
2022,ISSAQUAH,1.164781456419994
2023,ISSAQUAH,0.9266356321083526
2000,KENMORE,1.11728441089993
2001,KENMORE,1.0319648933348118
2002,KENMORE,1.074466225913508
2003,KENMORE,1.0580814086640222
2004,KENMORE,1.1142141233804967
2005,KENMORE,1.1821092288486381
2006,KENMORE,1.1495623372379133
2007,KENMORE,1.073915551143284
2008,KENMORE,0.9663111552752195
2009,KENMORE,0.9066235702027378
2010,KENMORE,0.8470510928433207
2011,KENMORE,1.0274351511794717
2012,KENMORE,1.0233844983987805
2013,KENMORE,1.0621533058885053
2014,KENMORE,1.1023936519396216
2015,KENMORE,1.1347106872162558
2016,KENMORE,1.1084821110900334
2017,KENMORE,1.142875897393334
2018,KENMORE,1.0420700197431483
2019,KENMORE,1.0393374197232341
2020,KENMORE,1.1182169688290102
2021,KENMORE,1.2347564373786335
2022,KENMORE,1.148579018152614
2023,KENMORE,0.8923871262099761
2000,KENT,1.0730450182224356
2001,KENT,1.0618302451439317
2002,KENT,1.0329549527707649
2003,KENT,1.0570335410011251
2004,KENT,1.0851314578924218
2005,KENT,1.151596739513362
2006,KENT,1.1601313048199242
2007,KENT,1.0717926921628742
2008,KENT,0.9068802352352532
2009,KENT,0.8721115597733248
2010,KENT,0.9215447189434219
2011,KENT,0.9226851707879652
2012,KENT,1.0445307388125515
2013,KENT,1.0894910964461137
2014,KENT,1.060987277085821
2015,KENT,1.088388634029478
2016,KENT,1.0859584318304643
2017,KENT,1.1153423158789586
2018,KENT,1.1310514246166326
2019,KENT,1.0323904849962708
2020,KENT,1.0835631892781805
2021,KENT,1.2090523133583093
2022,KENT,1.1219193425568106
2023,KENT,0.9645098570206857
2000,KING COUNTY,1.0571103681953142
2001,KING COUNTY,1.0267510879148036
2002,KING COUNTY,1.054075770855245
2003,KING COUNTY,1.0705582135563927
2004,KING COUNTY,1.0784084165683907
2005,KING COUNTY,1.1624502286301643
2006,KING COUNTY,1.1091228325929017
2007,KING COUNTY,1.0900503400014052
2008,KING COUNTY,0.9618277162342086
2009,KING COUNTY,0.8801717863386187
2010,KING COUNTY,1.0221458325600148
2011,KING COUNTY,0.996499076151438
2012,KING COUNTY,0.9677909461552774
2013,KING COUNTY,1.0873711968068867
2014,KING COUNTY,1.0165831306485518
2015,KING COUNTY,1.057902026716782
2016,KING COUNTY,1.0966250868062786
2017,KING COUNTY,1.1056068715743586
2018,KING COUNTY,1.0729710295490125
2019,KING COUNTY,1.059297911792388
2020,KING COUNTY,1.0985932360247566
2021,KING COUNTY,1.2512783150357736
2022,KING COUNTY,1.1252864167747911
2023,KING COUNTY,0.9755473224727229
2000,KIRKLAND,1.075926849329882
2001,KIRKLAND,1.022387333687972
2002,KIRKLAND,1.070146582432464
2003,KIRKLAND,1.0890830770169497
2004,KIRKLAND,1.133837939630566
2005,KIRKLAND,1.129550298563891
2006,KIRKLAND,1.1847811393741174
2007,KIRKLAND,1.1459945221173984
2008,KIRKLAND,0.9845711781616625
2009,KIRKLAND,0.8625770300903006
2010,KIRKLAND,1.0216795064732997
2011,KIRKLAND,0.9525096935569799
2012,KIRKLAND,1.0037350622725065
2013,KIRKLAND,1.0857644091183332
2014,KIRKLAND,1.1029957971017448
2015,KIRKLAND,1.0663080302125005
2016,KIRKLAND,1.1837289723103455
2017,KIRKLAND,1.1390758254009008
2018,KIRKLAND,1.1651290887895274
2019,KIRKLAND,0.9723050552494882
2020,KIRKLAND,1.1476563571083362
2021,KIRKLAND,1.2585922893622843
2022,KIRKLAND,1.1121733979912136
2023,KIRKLAND,0.9457700448497925
2000,LAKE FOREST PARK,1.0851794356042037
2001,LAKE FOREST PARK,1.0678203296950632
2002,LAKE FOREST PARK,0.999726963538806
2003,LAKE FOREST PARK,1.1340776595518895
2004,LAKE FOREST PARK,1.0847864704253318
2005,LAKE FOREST PARK,1.154921189764265
2006,LAKE FOREST PARK,1.1207200880894619
2007,LAKE FOREST PARK,1.2132060323089489
2008,LAKE FOREST PARK,0.8410018382741767
2009,LAKE FOREST PARK,1.0243001588747962
2010,LAKE FOREST PARK,0.8980914675132667
2011,LAKE FOREST PARK,0.882913228036357
2012,LAKE FOREST PARK,1.0328084395885364
2013,LAKE FOREST PARK,1.0801468348915524
2014,LAKE FOREST PARK,1.1365179204956073
2015,LAKE FOREST PARK,1.138857770504343
2016,LAKE FOREST PARK,0.9655769962054545
2017,LAKE FOREST PARK,1.2182774864246324
2018,LAKE FOREST PARK,1.055743934703625
2019,LAKE FOREST PARK,1.1167862647398903
2020,LAKE FOREST PARK,1.0009966474458578
2021,LAKE FOREST PARK,1.1966260589797064
2022,LAKE FOREST PARK,1.1350084333629347
2023,LAKE FOREST PARK,0.9511038584880759
2000,MAPLE VALLEY,1.0654224418599545
2001,MAPLE VALLEY,1.0813493703302892
2002,MAPLE VALLEY,1.0621932102332108
2003,MAPLE VALLEY,1.0451164674152191
2004,MAPLE VALLEY,1.0803272014671372
2005,MAPLE VALLEY,1.113354374743335
2006,MAPLE VALLEY,1.2552881190121763
2007,MAPLE VALLEY,1.0265377529625275
2008,MAPLE VALLEY,0.9423357802179645
2009,MAPLE VALLEY,0.8463908362433664
2010,MAPLE VALLEY,0.9653082359387606
2011,MAPLE VALLEY,0.9182666732339252
2012,MAPLE VALLEY,1.0225674354345593
2013,MAPLE VALLEY,1.0737879514911952
2014,MAPLE VALLEY,1.1332786241380455
2015,MAPLE VALLEY,1.0638357296185563
2016,MAPLE VALLEY,1.1005943336060116
2017,MAPLE VALLEY,1.1040812499329204
2018,MAPLE VALLEY,1.1167817882637645
2019,MAPLE VALLEY,1.0132436607897004
2020,MAPLE VALLEY,1.1188987093902396
2021,MAPLE VALLEY,1.2480901136687317
2022,MAPLE VALLEY,1.1467528860005018
2023,MAPLE VALLEY,0.938573214355876
2000,MEDINA,1.040031172339065
2001,MEDINA,1.0371782518195976
2002,MEDINA,0.8215320987616485
2003,MEDINA,1.0287375648864154
2004,MEDINA,1.2229493621996037
2005,MEDINA,1.5507970783652825
2006,MEDINA,0.8965831495805945
2007,MEDINA,1.2782351051205696
2008,MEDINA,0.7086056786889717
2009,MEDINA,1.0441379873434176
2010,MEDINA,0.8347516573095701
2011,MEDINA,1.0979952345861044
2012,MEDINA,1.0673726507236985
2013,MEDINA,1.2040677102059214
2014,MEDINA,1.2400969904191648
2015,MEDINA,0.9317539544619436
2016,MEDINA,1.0407714512189206
2017,MEDINA,1.4327692647329207
2018,MEDINA,1.118123825461024
2019,MEDINA,1.139268100838044
2020,MEDINA,0.9848524739735581
2021,MEDINA,1.1283119810427682
2022,MEDINA,1.297282529962689
2023,MEDINA,0.8313521801702607
2000,MERCER ISLAND,1.033107207654827
2001,MERCER ISLAND,0.9932835016508101
2002,MERCER ISLAND,1.036209535056437
2003,MERCER ISLAND,1.03421690364566
2004,MERCER ISLAND,1.1755264351112937
2005,MERCER ISLAND,1.1473041590024027
2006,MERCER ISLAND,1.1111643571652121
2007,MERCER ISLAND,1.0842402987648332
2008,MERCER ISLAND,1.105176189048479
2009,MERCER ISLAND,0.7438110313815419
2010,MERCER ISLAND,1.1850640942360358
2011,MERCER ISLAND,0.8582614070842425
2012,MERCER ISLAND,1.0022518639278049
2013,MERCER ISLAND,1.112864425286735
2014,MERCER ISLAND,1.152083954558178
2015,MERCER ISLAND,1.10086124936174
2016,MERCER ISLAND,1.035274993241695
2017,MERCER ISLAND,1.1871037845492534
2018,MERCER ISLAND,1.107077449456486
2019,MERCER ISLAND,0.9463587570461043
2020,MERCER ISLAND,1.1034438646264897
2021,MERCER ISLAND,1.2742850421626974
2022,MERCER ISLAND,1.0880000742231735
2023,MERCER ISLAND,0.9160098950944202
2000,MILTON,1.039155344747372
2001,MILTON,1.1514528421478727
2002,MILTON,1.0368490542208215
2003,MILTON,1.0267057543537739
2004,MILTON,1.25705363121188
2005,MILTON,1.0710731221108112
2006,MILTON,1.1131707902661225
2007,MILTON,1.046793905249573
2008,MILTON,0.9312067943547497
2009,MILTON,0.8082349110967448
